email,id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.marciohonaiser@camara.leg.br,220687,57,Márcio Honaiser,SOLIDARIEDADE,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/220687,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg
dep.marciojerry@camara.leg.br,81055,57,Márcio Jerry,PCdoB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
dep.marciomarinho@camara.leg.br,150418,57,Márcio Marinho,REPUBLICANOS,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg
dep.marcon@camara.leg.br,160535,57,Marcon,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg
dep.marcosaureliosampaio@camara.leg.br,204431,57,Marcos Aurélio Sampaio,MDB,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/204431,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg
dep.marcospereira@camara.leg.br,204506,57,Marcos Pereira,REPUBLICANOS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204506.jpg
dep.marcospollon@camara.leg.br,220547,57,Marcos Pollon,PL,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220547,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg
dep.marcossoares@camara.leg.br,178943,57,Marcos Soares,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178943,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178943.jpg
dep.marcostavares@camara.leg.br,220604,57,Marcos Tavares,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220604,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220604.jpg
dep.mariaarraes@camara.leg.br,220668,57,Maria Arraes,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220668,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220668.jpg
dep.mariadorosario@camara.leg.br,74398,57,Maria do Rosário,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg
dep.mariarosas@camara.leg.br,204540,57,Maria Rosas,REPUBLICANOS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg
dep.marinasilva@camara.leg.br,220637,57,Marina Silva,REDE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220637,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,https://www.camara.leg.br/internet/deputado/bandep/220637.jpg
dep.mariofrias@camara.leg.br,220655,57,Mario Frias,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220655,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220655.jpg
dep.marioheringer@camara.leg.br,74158,57,Mário Heringer,PDT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74158,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/74158.jpg
dep.marionegromontejr@camara.leg.br,178858,57,Mário Negromonte Jr.,PSB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg
dep.marussaboldrin@camara.leg.br,220572,57,Marussa Boldrin,REPUBLICANOS,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220572,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220572.jpg
dep.marxbeltrao@camara.leg.br,178843,57,Marx Beltrão,UNIÃO,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/178843,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178843.jpg
dep.matheusnoronha@camara.leg.br,220661,57,Matheus Noronha,PL,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220661,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220661.jpg
dep.mauriciocarvalho@camara.leg.br,220609,57,Maurício Carvalho,UNIÃO,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220609,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220609.jpg
dep.mauriciodovolei@camara.leg.br,220628,57,Mauricio do Vôlei,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220628,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220628.jpg
dep.mauriciomarcon@camara.leg.br,220550,57,Mauricio Marcon,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220550,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220550.jpg
dep.mauricioneves@camara.leg.br,220647,57,Mauricio Neves,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220647,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220647.jpg
dep.maurobenevidesfilho@camara.leg.br,204486,57,Mauro Benevides Filho,UNIÃO,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg
dep.maxlemos@camara.leg.br,220607,57,Max Lemos,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220607,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg
dep.meireserafim@camara.leg.br,220591,57,Meire Serafim,UNIÃO,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220591,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220591.jpg
dep.mendoncafilho@camara.leg.br,74428,57,Mendonça Filho,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/74428,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74428.jpg
dep.merlongsolano@camara.leg.br,188097,57,Merlong Solano,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg
dep.mersinholucena@camara.leg.br,220585,57,Mersinho Lucena,PSD,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/220585,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220585.jpg
dep.messiasdonato@camara.leg.br,220530,57,Messias Donato,UNIÃO,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220530,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220530.jpg
dep.miguelangelo@camara.leg.br,171786,57,Miguel Ângelo,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/171786,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg
dep.miguellombardi@camara.leg.br,178985,57,Miguel Lombardi,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178985,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg
dep.miltonvieira@camara.leg.br,154178,57,Milton Vieira,REPUBLICANOS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/154178,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/154178.jpg
dep.misaelvarella@camara.leg.br,178895,57,Misael Varella,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg
dep.missionariojoseolimpio@camara.leg.br,160561,57,Missionário José Olimpio,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160561,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160561.jpg
dep.mosesrodrigues@camara.leg.br,178997,57,Moses Rodrigues,UNIÃO,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg
dep.murillogouvea@camara.leg.br,220617,57,Murillo Gouvea,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220617,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220617.jpg
dep.murilogaldino@camara.leg.br,220584,57,Murilo Galdino,REPUBLICANOS,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/220584,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220584.jpg
dep.nataliabonavides@camara.leg.br,204453,57,Natália Bonavides,PT,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg
dep.nelsonbarbudo@camara.leg.br,204449,57,Nelson Barbudo,PODE,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204449,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg
dep.nelyaquino@camara.leg.br,220622,57,Nely Aquino,PODE,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220622,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220622.jpg
dep.netocarletto@camara.leg.br,220703,57,Neto Carletto,AVANTE,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220703,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/220703.jpg
dep.newtoncardosojr@camara.leg.br,178896,57,Newton Cardoso Jr,MDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178896,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178896.jpg
dep.nicoletti@camara.leg.br,204479,57,Nicoletti,PL,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/204479,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg
dep.nikolasferreira@camara.leg.br,209787,57,Nikolas Ferreira,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/209787,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/209787.jpg
dep.niltotatto@camara.leg.br,178986,57,Nilto Tatto,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg
dep.odaircunha@camara.leg.br,74159,57,Odair Cunha,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg
dep.olivalmarques@camara.leg.br,204498,57,Olival Marques,PODE,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/204498,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg
dep.orlandosilva@camara.leg.br,178987,57,Orlando Silva,PCdoB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
dep.osmarterra@camara.leg.br,73692,57,Osmar Terra,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73692,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg
dep.otonidepaula@camara.leg.br,204441,57,Otoni de Paula,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg
dep.padovani@camara.leg.br,220706,57,Padovani,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220706,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220706.jpg
dep.padrejoao@camara.leg.br,160556,57,Padre João,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg
dep.pastordiniz@camara.leg.br,180214,57,Pastor Diniz,UNIÃO,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/180214,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/180214.jpg
dep.pastoreurico@camara.leg.br,160642,57,Pastor Eurico,PSDB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
dep.pastorgil@camara.leg.br,204570,57,Pastor Gil,PL,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/204570,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg
dep.pastorhenriquevieira@camara.leg.br,220615,57,Pastor Henrique Vieira,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220615,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220615.jpg
dep.pastorsargentoisidorio@camara.leg.br,204553,57,Pastor Sargento Isidório,AVANTE,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204553,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/204553.jpg
dep.patrusananias@camara.leg.br,74160,57,Patrus Ananias,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg
dep.paulao@camara.leg.br,171617,57,Paulão,PT,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/171617,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/171617.jpg
dep.paulinhodaforca@camara.leg.br,141518,57,Paulinho da Força,SOLIDARIEDADE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141518,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg
dep.pauloabiackel@camara.leg.br,141516,57,Paulo Abi-Ackel,PSDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
dep.pauloalexandrebarbosa@camara.leg.br,220650,57,Paulo Alexandre Barbosa,PSDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220650,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220650.jpg
dep.pauloazi@camara.leg.br,178860,57,Paulo Azi,UNIÃO,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg
dep.paulofolletto@camara.leg.br,160517,57,Paulo Folletto,PSB,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/160517,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/160517.jpg
dep.paulofreirecosta@camara.leg.br,160558,57,Paulo Freire Costa,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg
dep.pauloguedes@camara.leg.br,204492,57,Paulo Guedes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
dep.paulolemos@camara.leg.br,233592,57,Paulo Lemos,PT,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/233592,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/233592.jpg
dep.paulolitro@camara.leg.br,220685,57,Paulo Litro,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg
dep.paulomagalhaes@camara.leg.br,74574,57,Paulo Magalhães,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74574,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg
dep.paulomarinhojr@camara.leg.br,128760,57,Paulo Marinho Jr,PL,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/128760,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/128760.jpg
dep.paulopimenta@camara.leg.br,74400,57,Paulo Pimenta,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg
dep.pauloteixeira@camara.leg.br,141488,57,Paulo Teixeira,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg
dep.pedroaihara@camara.leg.br,220630,57,Pedro Aihara,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220630,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220630.jpg
dep.pedrocampos@camara.leg.br,220667,57,Pedro Campos,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220667,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220667.jpg
dep.pedrolucasfernandes@camara.leg.br,122974,57,Pedro Lucas Fernandes,UNIÃO,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/122974,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg
dep.pedrolupion@camara.leg.br,204395,57,Pedro Lupion,REPUBLICANOS,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg
dep.pedropaulo@camara.leg.br,122158,57,Pedro Paulo,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/122158,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg
dep.pedrouczai@camara.leg.br,160604,57,Pedro Uczai,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg
dep.pedrowestphalen@camara.leg.br,204406,57,Pedro Westphalen,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204406,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg
dep.pezenti@camara.leg.br,161440,57,Pezenti,MDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/161440,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/161440.jpg
dep.pinheirinho@camara.leg.br,204524,57,Pinheirinho,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204524,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg
dep.pompeodemattos@camara.leg.br,73486,57,Pompeo de Mattos,PDT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg
dep.pr.marcofeliciano@camara.leg.br,160601,57,Pr. Marco Feliciano,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
dep.prof.reginaldoveras@camara.leg.br,220533,57,Prof. Reginaldo Veras,PV,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/220533,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/220533.jpg
dep.professoralcides@camara.leg.br,204390,57,Professor Alcides,PSDB,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204390,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg
dep.professoralucienecavalcante@camara.leg.br,221338,57,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
dep.professoramarcivania@camara.leg.br,160641,57,Professora Marcivania,PCdoB,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/160641,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/160641.jpg
dep.rafaelbrito@camara.leg.br,220586,57,Rafael Brito,MDB,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220586,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220586.jpg
dep.rafaelfera@camara.leg.br,233594,57,Rafael Fera,PODE,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/233594,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/233594.jpg
dep.rafaelprudente@camara.leg.br,220532,57,Rafael Prudente,MDB,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/220532,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220532.jpg
dep.rafaelsimoes@camara.leg.br,220626,57,Rafael Simoes,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220626,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg
dep.raimundocosta@camara.leg.br,204567,57,Raimundo Costa,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204567,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg
dep.raimundosantos@camara.leg.br,74084,57,Raimundo Santos,PSD,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74084,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg
dep.reginaldolopes@camara.leg.br,74161,57,Reginaldo Lopes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg
dep.reimont@camara.leg.br,220606,57,Reimont,PT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220606,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg
dep.renataabreu@camara.leg.br,178989,57,Renata Abreu,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178989,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg
dep.renilcenicodemos@camara.leg.br,153423,57,Renilce Nicodemos,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/153423,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg
dep.renildocalheiros@camara.leg.br,73801,57,Renildo Calheiros,PCdoB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/73801,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg
dep.ribamarsilva@camara.leg.br,175765,57,Ribamar Silva,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/175765,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg
dep.ribeironeto@camara.leg.br,235088,57,Ribeiro Neto,SOLIDARIEDADE,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/235088,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/235088.jpg
dep.ricardoabrao@camara.leg.br,221329,57,Ricardo Abrão,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/221329,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/221329.jpg
dep.ricardoayres@camara.leg.br,220543,57,Ricardo Ayres,REPUBLICANOS,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220543,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg
dep.ricardobarros@camara.leg.br,73788,57,Ricardo Barros,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
dep.ricardoguidi@camara.leg.br,204362,57,Ricardo Guidi,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/204362,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg
dep.ricardomaia@camara.leg.br,220694,57,Ricardo Maia,MDB,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220694,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220694.jpg
dep.ricardosalles@camara.leg.br,220633,57,Ricardo Salles,NOVO,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220633,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg
dep.roberiomonteiro@camara.leg.br,204489,57,Robério Monteiro,PSB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204489,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg
