dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
null,2026-06-23T09:00,"Homenagem ao Dia Mundial do Meio Ambiente
 Homenagem ao Dia Mundial do Meio Ambiente",Sessão Não Deliberativa Solene,81839,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81839,null
null,2026-05-21T14:00,"Homenagem à atuação e ao reconhecimento da Associação dos Veteranos do Estado de Goiás (AVEGO) aos profissionais do Sistema de Segurança Pública
 Homenagem ao reconhecimento da Associação dos Veteranos do Estado de Goiás (AVEGO) aos profissionais do Sistema de Segurança Pública",Sessão Não Deliberativa Solene,81854,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81854,null
null,2026-06-24T11:00,"Homenagem aos 65 anos da Igreja Assembleia de Deus Ministério Vila Nova
 Homenagem aos 65 anos da Igreja Assembleia de Deus Ministério Vila Nova",Sessão Não Deliberativa Solene,81856,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81856,null
null,2026-05-20T15:30,"Suspensão do aporte financeiro para o financiamento da construção do túnel Santos-Guarujá
 (REQ 44/2026 CVT, da deputada Rosana Valle)

. TOMÉ FRANCA, Ministro de Estado dos Portos e Aeroportos.",Audiência Pública,81858,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CVT"",""nomePublicacao"":""Comissão de Viação e Transportes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"",""codTipoOrgao"":""2"",""nomeResumido"":""Viação e Transportes"",""id"":""2016"",""apelido"":""Viação e Transportes"",""nome"":""Comissão de Viação e Transportes""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81858,null
null,2026-05-18T14:00,"Irrigação, Abastecimento e Gestão de Recursos Hídricos em Minas Gerais
 (REQ 18/2026 CMADS, do deputado Zé Vitor)

Convidados: 

GIUSEPPE SERRA SECA VIEIRA
Secretário Nacional de Segurança Hídrica do Ministério da Integração e Desenvolvimento Regional - SNSH

THALES ALMEIDA PEREIRA FERNANDES
Secretário de Agricultura, Pecuária e Abastecimento de Minas Gerais - SEAPA

MARÍLIA CARVALHO DE MELO
Companhia de Saneamento de Minas Gerais - COPASA

LYSANDRO NORTON SIQUEIRA
Secretario de Meio Ambiente e Desenvolvimento Sustentável de Minas Gerais - SEMAD

MARCELO DA FONSECA
Diretor-Geral do Instituto Mineiro de Gestão das Águas - IGAM

LUCAS VIEIRA LOPES
Presidente da Associação Mineira de Municípios - AMN

ANTÔNIO PITANGUI DE SALVO
Presidente da Federação da Agricultura e Pecuária do Estado de Minas Gerais - FAEMG

REPRESENTANTE
Associação de Irrigantes de Minas Gerais",Seminário,81860,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}","monteCCER - Av. Olegário Maciel, 629 - Monte Carmelo - MG","[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CMADS"",""nomePublicacao"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6174"",""codTipoOrgao"":""2"",""nomeResumido"":""Meio Ambiente"",""id"":""6174"",""apelido"":""Meio Ambiente e Desenvolvimento Sustentável"",""nome"":""Comissão de Meio Ambiente e Desenvolvimento Sustentável""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81860,null
null,2026-05-20T14:00,"A Segurança Viária no Brasil
 (REQ 198/2026 CSPCCO, do deputado Coronel Meira)

1) BRUNO ALVES (Confirmado)
   Presidente da Federação Nacional dos Sindicatos Estaduais dos Servidores dos Detrans Estaduais, Municipais e do Distrito Federal

2) FERNANDO CAPEZ (a Confirmar)
   Professor, Palestrante, Advogado e Procurador de Justiça, Aposentado

3) REPRESENTANTE (a Confirmar)
   Polícia Rodoviária Federal - PF",Audiência Pública,81870,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81870,null
null,2026-06-10T14:00,"Esporte:  Síndrome de Down e Transtorno do Espectro Autista
 Audiência pública para discutir o papel da prática esportiva no desenvolvimento de pessoas com Síndrome de Down e pessoas com Transtorno do Espectro Autista, em atenção ao Requerimento nº 16/2026, de autoria do deputado Danrlei de Deus Hinterholz.

Convidados confirmados:
-Sr. Pedro Lucas Costa, professor e pesquisador do núcleo de Autismo e Neurodiversidade da Universidade de Brasília; coordenador da Especialização em Autismo e Educação: Inclusão, aprendizado e desenvolvimento - UNI-IJUÍ Universidade Regional do Noroeste do Estado do Rio Grande do Sul;
- Sr. Juarez Oliveira Sampaio, professor substituto da Faculdade de Educação Física da Universidade de Brasília;
-Sr. Lucas Forgiarini de Matos, estudante egresso da Unijuí e técnico administrativo da Universidade: 
Bacharel em Educação Física e pessoa com Síndrome de Down;
--Sra. Cleunice Bohn de Lima, presidente da Federação Brasileira das Associações de Síndrome de Down e representante da Futsaldown DF;

Aguardando confirmação:
-Sra.  Catia Dionéia de Souza Vieira, presidente do Conselho Estadual dos Direitos das Pessoas com Deficiência - COEPEDE e diretora financeira da Associação de Pais de Pessoas com Síndrome de Down de Pelotas - APADPEL. (representando ambas as instituições);",Audiência Pública,81872,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CESPO"",""nomePublicacao"":""Comissão do Esporte"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537236"",""codTipoOrgao"":""2"",""nomeResumido"":""Esportes"",""id"":""537236"",""apelido"":""Esporte"",""nome"":""Comissão do Esporte""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81872,null
null,2026-05-20T09:00,"Homenagem aos Galos de Pernambuco: Galo da Madrugada e Galo Gigante
 Homenagem aos Galos de Pernambuco: Galo da Madrugada e Galo Gigante",Sessão Não Deliberativa Solene,81877,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81877,null
null,2026-05-19T10:00,"Atraso na entrega de livros em braile aos estudantes com deficiência visual na educação básica.
 1) (a Confirmar) Representante do Ministério da Educação; 

2)  (a Confirmar)  Representante do Fundo Nacional de Desenvolvimento da Educação (FNDE);

3) JANAÍNA BARCELLOS (a Confirmar) - Presidente do Instituto Holofotes; 

4)  MARCELO PÂNICO (a Confirmar) - Representante da Fundação Dorina.


(REQ 20/2026 CE, da deputada Maria Rosas)",Audiência Pública,81887,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CE"",""nomePublicacao"":""Comissão de Educação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2009"",""codTipoOrgao"":""2"",""nomeResumido"":""Educação"",""id"":""2009"",""apelido"":""Educação"",""nome"":""Comissão de Educação""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81887,null
null,2026-05-13T14:00,"Ligas municipais na valorização do futebol amador
 Audiência Pública para debater a criação de políticas públicas que visem à valorização do futebol amador nas cidades através das Ligas Municipais, em atenção ao Requerimento nº 22/2026, e autoria do deputado airton Faleiro.

Convidados:
- Representante da Confederação Brasileira de Futebol (CBF);
- Representante da Secretaria Nacional de Esporte Amador, Educação, Lazer e Inclusão Social, do Ministério do Esporte;
 - Representante da Diretoria de Programas e Políticas de Incentivo ao Esporte;
- Representante da Liga Nacional de Futebol amador (LINFA);
- Representante das Associações Estaduais de Ligas Municipais;
- Representante das Ligas Municipais; 
- Representante dos Clubes Amadores filiados às Ligas Municipais.",Audiência Pública,81889,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CESPO"",""nomePublicacao"":""Comissão do Esporte"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537236"",""codTipoOrgao"":""2"",""nomeResumido"":""Esportes"",""id"":""537236"",""apelido"":""Esporte"",""nome"":""Comissão do Esporte""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81889,null
null,2026-06-02T10:00,"Polilaminina como tratamento na regeneração da medula espinhal 
 REQ. 17/2026 CSAUDE, do Deputado Zé Vitor
REQ. 18/2026 CSAUDE, do Deputado Diego Garcia

Convidados(as) a confirmar:

- Tatiana Lobo Coelho de Sampaio (UFRJ)

- Representante do Laboratório Cristalia

- Bruno Drummond de Freitas (paciente)

- Representante do MINISTÉRIO DA SAÚDE

- Representante da ANVISA",Audiência Pública,81890,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSAUDE"",""nomePublicacao"":""Comissão de Saúde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"",""codTipoOrgao"":""2"",""nomeResumido"":""Saúde"",""id"":""2014"",""apelido"":""Saúde"",""nome"":""Comissão de Saúde""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81890,null
null,2026-07-01T11:00,"Homenagem aos Oitenta Anos de Atuação do Serviço Social da Indústria – SESI
 Homenagem aos Oitenta Anos de Atuação do Serviço Social da Indústria – SESI",Sessão Não Deliberativa Solene,81910,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81910,null
null,2026-05-25T14:00,"Homenagem ao Dia Nacional do Desporto Escolar
 Homenagem ao Dia Nacional do Desporto Escolar",Sessão Não Deliberativa Solene,81913,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81913,null
null,2026-05-13T16:30,"proposta sobre cota de trabalho na CLT
 (Requerimento nº 32/2026/CTRAB, do Deputado Cap. Alden)  
        

CONVIDADOS

REPRESENTANTE
Representante do Ministério do Trabalho e Emprego 

REPRESENTANTE
Representante do Ministério Público do Trabalho

REPRESENTANTE
Representante da Confederação Nacional da Indústria

REPRESENTANTE
Representante da Confederação Nacional do Transporte

REPRESENTANTE
Representante da Confederação Nacional do Comércio de Bens, Serviços e Turismo

REPRESENTANTE
Representante da Confederação da Agricultura e Pecuária do Brasil

PAULO ROBERTO DA CRUZ AZEVEDO 
Presidente do Sindicato das Empresas de Segurança Privada do Estado da Bahia - SIDESP-BA

RODRIGO SARAIVA MARINHO 
Diretor Executivo do Instituto Livre Mercado

EDMILSON PEREIRA DE ASSIS 
Presidente da Federação Nacional das Empresas Prestadoras de Serviços de Limpeza e Conservação - Febrac

ALIPIO JOSE CASTELO BRANCO JUNIOR
Vice-Presidente de Assuntos Internacionais da Federação Nacional das Empresas de Segurança e Transporte de Valores - Fenavist",Audiência Pública,81914,"{""nome"":""A Definir"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CTRAB"",""nomePublicacao"":""Comissão de Trabalho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2015"",""codTipoOrgao"":""2"",""nomeResumido"":""Trabalho"",""id"":""2015"",""apelido"":""Trabalho"",""nome"":""Comissão de Trabalho""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81914,null
null,2026-05-28T16:00,"Homenagem às vítimas do acidente aéreo da Associação Chapecoense de Futebol e em celebração à vida e superação dos sobreviventes brasileiros, no marco de dez anos da tragédia
 Homenagem às às vítimas do acidente aéreo da Associação Chapecoense de Futebol e em celebração à vida e superação dos sobreviventes brasileiros, no marco de dez anos da tragédia",Sessão Não Deliberativa Solene,81918,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81918,null
null,2026-05-13T08:30,"Princípios e diretrizes para regulação de plataformas digitais
 TEMA: ""Princípios e diretrizes para regulação de plataformas digitais"" 
 

(REQ 11/2026 CDE, do deputado Jadyel Alencar)

Programação do evento:

Abertura

1) Deputado Jadyel Alencar, Presidente da Comissão de Desenvolvimento Econômico -CDE; 

2) Senador Alessandro Vieira;

3) Sr. Demi Getschko, Presidente do Núcleo de Informação e Coordenação do Ponto BR - NIC.br; 

4) Sra.Renata Mielli, Coordenadora do Comitê Gestor da Internet no Brasil - CGI.br. 


Painel I: Princípios e diretrizes para a regulação econômica e concorrencial de redes sociais

Moderador: Henrique Faulhaber, Conselheiro CGI.br

Painelistas:

1) Camila Leite, Pesquisadora da Universidade de São Paulo (USP); 

2) Carla Rodrigues, Coordenadora da Data Privacy; 

3) Sérgio Alves, Gerente de Políticas Públicas da Associação Latino-Americana de Internet - ALAI; 

4) Ana Maria Melo, Secretária-Adjunta de Reformas Econômicas do Ministério da Fazenda - MF

5) Deputado Aliel Machado, Relator do PL nº. 4.675/2025. 


Painel II: Princípios e diretrizes para regulação de redes sociais: abordagem baseada em direitos

Moderador: Rafael Evangelista, Conselheiro CGI.br. 

Painelistas:

1) Bia Barbosa, Coordenadora de Incidência da América Latina do Reporter Sem-Fronteiras; 

2) Rodolfo Salema , Diretor de Assuntos Legais e Regulatórios da Abert; 

3) Laura Schertel, Diretora de Pós-Gradução e Pesquisa do Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa - IDP; 

4) Victor Fernandes, Secretário Nacional de Direitos Digitais, do Ministério da Justiça e Segurança Pública - MJSP; 

5) Deputada Any Ortiz, Relatora do PL nº. 2.768/2020 sobre Mercados Digitais.",Outro Evento,81929,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CDE"",""nomePublicacao"":""Comissão de Desenvolvimento Econômico"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2008"",""codTipoOrgao"":""2"",""nomeResumido"":""Desenvolvimento Econômico"",""id"":""2008"",""apelido"":""Desenvolvimento Econômico"",""nome"":""Comissão de Desenvolvimento Econômico""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/81929,null
null,2026-06-17T11:00,"Homenagem aos 35 anos da Confederação Nacional dos Trabalhadores em Estabelecimentos de Ensino – CONTEE
 Homenagem aos 35 anos da Confederação Nacional dos Trabalhadores em Estabelecimentos de Ensino – CONTEE",Sessão Não Deliberativa Solene,81932,"{""nome"":""Plenário da Câmara dos Deputados"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual"",""sigla"":""PLEN"",""nomePublicacao"":""Plenário"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"",""codTipoOrgao"":""26"",""nomeResumido"":""Plenário"",""id"":""180"",""apelido"":""Plenário"",""nome"":""Plenário""}]",Agendada,https://dadosabertos.camara.leg.br/api/v2/eventos/81932,null
