email,id,idLegislatura,id_evento,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.felipecarreras@camara.leg.br,72442,57,75428,Felipe Carreras,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg
dep.albertofraga@camara.leg.br,73579,57,75428,Alberto Fraga,PL,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/73579,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/73579.jpg
dep.ruifalcao@camara.leg.br,73604,57,75428,Rui Falcão,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
dep.wilsonsantiago@camara.leg.br,74044,57,75428,Wilson Santiago,Republican,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg
dep.odaircunha@camara.leg.br,74159,57,75428,Odair Cunha,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg
dep.paulopimenta@camara.leg.br,74400,57,75428,Paulo Pimenta,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg
null,92346,57,75428,Eduardo Bolsonaro,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/92346,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/92346.jpg
dep.dagobertonogueira@camara.leg.br,141411,57,75428,Dagoberto Nogueira,PSDB,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/141411,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg
dep.tuliogadelha@camara.leg.br,157130,57,75428,Túlio Gadêlha,Rede,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/157130,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
null,160510,57,75428,Luis Tibé,Avante,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160510,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg
dep.aguinaldoribeiro@camara.leg.br,160527,57,75428,Aguinaldo Ribeiro,PP,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg
dep.ruycarneiro@camara.leg.br,160635,57,75428,Ruy Carneiro,Podemos,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg
dep.erosbiondini@camara.leg.br,160640,57,75428,Eros Biondini,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160640,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg
dep.emidinhomadeira@camara.leg.br,161550,57,75428,Emidinho Madeira,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/161550,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg
dep.niltotatto@camara.leg.br,178986,57,75428,Nilto Tatto,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg
dep.coronelchrisostomo@camara.leg.br,204378,57,75428,Coronel Chrisóstomo,PL,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg
dep.josemedeiros@camara.leg.br,204472,57,75428,José Medeiros,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204472,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg
dep.pauloguedes@camara.leg.br,204492,57,75428,Paulo Guedes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
dep.fredcosta@camara.leg.br,204494,57,75428,Fred Costa,PRD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204494,https://dadosabertos.camara.leg.br/api/v2/partidos/38010,https://www.camara.leg.br/internet/deputado/bandep/204494.jpg
dep.cezinhademadureira@camara.leg.br,204504,57,75428,Cezinha de Madureira,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204504,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
dep.kimkataguiri@camara.leg.br,204536,57,75428,Kim Kataguiri,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204536,https://dadosabertos.camara.leg.br/api/v2/partidos/38011,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
dep.carladickson@camara.leg.br,213762,57,75428,Carla Dickson,União,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/213762,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/213762.jpg
dep.messiasdonato@camara.leg.br,220530,57,75428,Messias Donato,Republican,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220530,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220530.jpg
dep.alexandreguimaraes@camara.leg.br,220542,57,75428,Alexandre Guimarães,MDB,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220542,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220542.jpg
dep.gustavogayer@camara.leg.br,220568,57,75428,Gustavo Gayer,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220568,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220568.jpg
dep.danielagrobom@camara.leg.br,220571,57,75428,Daniel Agrobom,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg
dep.marussaboldrin@camara.leg.br,220572,57,75428,Marussa Boldrin,MDB,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220572,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220572.jpg
dep.alfredogaspar@camara.leg.br,220576,57,75428,Alfredo Gaspar,União,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/220576,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220576.jpg
dep.julianacardoso@camara.leg.br,220640,57,75428,Juliana Cardoso,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220640,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg
dep.caroldartora@camara.leg.br,220704,57,75428,Carol Dartora,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220704,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220704.jpg
dep.adilsonbarroso@camara.leg.br,221328,57,75428,Adilson Barroso,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221328,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/221328.jpg
dep.geraldoresende@camara.leg.br,74374,57,75501,Geraldo Resende,UNIÃO,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/74374,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74374.jpg
dep.paulinhodaforca@camara.leg.br,141518,57,75501,Paulinho da Força,SOLIDARIEDADE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141518,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg
dep.diegogarcia@camara.leg.br,178929,57,75501,Diego Garcia,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg
dep.silviacristina@camara.leg.br,204360,57,75501,Silvia Cristina,PP,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
dep.antonioandrade@camara.leg.br,220544,57,75501,Antonio Andrade,PSDB,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220544,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220544.jpg
dep.dr.ismaelalexandrino@camara.leg.br,220570,57,75501,Dr. Ismael Alexandrino,PSD,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220570,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg
dep.eduardovelloso@camara.leg.br,220589,57,75501,Eduardo Velloso,SOLIDARIEDADE,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220589,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220589.jpg
dep.dimasgadelha@camara.leg.br,220602,57,75501,Dimas Gadelha,PT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220602,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220602.jpg
dep.dalbarreto@camara.leg.br,220692,57,75595,Dal Barreto,UNIÃO,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220692,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220692.jpg
dep.adailfilho@camara.leg.br,220714,57,75595,Adail Filho,MDB,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/220714,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220714.jpg
dep.ruifalcao@camara.leg.br,73604,57,75614,Rui Falcão,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
dep.marcelocrivella@camara.leg.br,220599,57,75614,Marcelo Crivella,REPUBLICANOS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg
dep.hugoleal@camara.leg.br,141450,57,75625,Hugo Leal,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/141450,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg
dep.thiagodejoaldo@camara.leg.br,220560,57,75625,Thiago de Joaldo,REPUBLICANOS,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220560,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg
dep.flaviamorais@camara.leg.br,160598,57,75451,Flávia Morais,MDB,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/160598,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg
dep.magdamofatto@camara.leg.br,166402,57,75451,Magda Mofatto,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg
dep.danieladowaguinho@camara.leg.br,204459,57,75451,Daniela do Waguinho,REPUBLICANOS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204459,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204459.jpg
null,208297,57,75451,Katia Dias,REPUBLICANOS,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/208297,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/208297.jpg
dep.rosangelareis@camara.leg.br,220620,57,75451,Rosângela Reis,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220620,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg
dep.julianacardoso@camara.leg.br,220640,57,75451,Juliana Cardoso,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220640,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg
dep.ivoneidecaetano@camara.leg.br,220696,57,75451,Ivoneide Caetano,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220696,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220696.jpg
dep.heloisahelena@camara.leg.br,234788,57,75451,Heloísa Helena,REDE,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/234788,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,https://www.camara.leg.br/internet/deputado/bandep/234788.jpg
dep.paulopimenta@camara.leg.br,74400,57,75585,Paulo Pimenta,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg
dep.euniciooliveira@camara.leg.br,74454,57,75585,Eunício Oliveira,MDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/74454,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74454.jpg
dep.claudiocajado@camara.leg.br,74537,57,75585,Claudio Cajado,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg
dep.stefanoaguiar@camara.leg.br,92776,57,75585,Stefano Aguiar,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/92776,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg
dep.luizfernandofaria@camara.leg.br,141487,57,75585,Luiz Fernando Faria,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg
dep.paulinhodaforca@camara.leg.br,141518,57,75585,Paulinho da Força,Solidaried,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/141518,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg
dep.domingosneto@camara.leg.br,143632,57,75585,Domingos Neto,PSD,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg
dep.danrleidedeushinterholz@camara.leg.br,160552,57,75585,Danrlei de Deus Hinterholz,PSD,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160552,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160552.jpg
dep.joaquimpassarinho@camara.leg.br,178910,57,75585,Joaquim Passarinho,PL,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg
dep.miguellombardi@camara.leg.br,178985,57,75585,Miguel Lombardi,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178985,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg
dep.emanuelpinheironeto@camara.leg.br,198783,57,75585,Emanuel Pinheiro Neto,MDB,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/198783.jpg
dep.silviacristina@camara.leg.br,204360,57,75585,Silvia Cristina,PP,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
dep.felipefrancischini@camara.leg.br,204398,57,75585,Felipe Francischini,União,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg
dep.alencarsantana@camara.leg.br,204501,57,75585,Alencar Santana,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg
dep.dr.frederico@camara.leg.br,204518,57,75585,Dr. Frederico,PRD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204518,https://dadosabertos.camara.leg.br/api/v2/partidos/38010,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
dep.jorgebraz@camara.leg.br,205550,57,75585,Jorge Braz,Republican,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/205550,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/205550.jpg
dep.helenalima@camara.leg.br,220537,57,75585,Helena Lima,MDB,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220537,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220537.jpg
dep.danielagrobom@camara.leg.br,220571,57,75585,Daniel Agrobom,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg
dep.cabogilbertosilva@camara.leg.br,220574,57,75585,Cabo Gilberto Silva,PL,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/220574,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220574.jpg
dep.robertoduarte@camara.leg.br,220588,57,75585,Roberto Duarte,Republican,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg
dep.maxlemos@camara.leg.br,220607,57,75585,Max Lemos,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220607,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg
dep.mauriciocarvalho@camara.leg.br,220609,57,75585,Maurício Carvalho,União,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/220609,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220609.jpg
dep.generalpazuello@camara.leg.br,220611,57,75585,General Pazuello,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220611,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220611.jpg
dep.pastorhenriquevieira@camara.leg.br,220615,57,75585,Pastor Henrique Vieira,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220615,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220615.jpg
dep.rafaelsimoes@camara.leg.br,220626,57,75585,Rafael Simoes,União,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220626,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220626.jpg
dep.ricardosalles@camara.leg.br,220633,57,75585,Ricardo Salles,Novo,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220633,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/220633.jpg
dep.andrefernandes@camara.leg.br,220657,57,75585,André Fernandes,PL,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220657,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220657.jpg
dep.yurydoparedao@camara.leg.br,220660,57,75585,Yury do Paredão,MDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/220660,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg
dep.tadeuveneri@camara.leg.br,220682,57,75585,Tadeu Veneri,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220682,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
dep.paulolitro@camara.leg.br,220685,57,75585,Paulo Litro,PSD,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg
dep.amommandel@camara.leg.br,220715,57,75585,Amom Mandel,Cidadania,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/220715,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220715.jpg
dep.professoralucienecavalcante@camara.leg.br,221338,57,75585,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
dep.welter@camara.leg.br,224333,57,75585,Welter,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/224333,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/224333.jpg
dep.joaocury@camara.leg.br,230957,57,75585,João Cury,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/230957,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/230957.jpg
dep.juliolopes@camara.leg.br,74253,57,75640,Julio Lopes,PP,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg
dep.vanderloubet@camara.leg.br,74376,57,75640,Vander Loubet,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg
dep.zucco@camara.leg.br,220552,57,75640,Zucco,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg
dep.anapimentel@camara.leg.br,220632,57,75694,Ana Pimentel,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220632,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220632.jpg
dep.maxlemos@camara.leg.br,220607,57,75792,Max Lemos,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220607,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg
dep.professoralucienecavalcante@camara.leg.br,221338,57,75803,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
dep.adrianodobaldy@camara.leg.br,121948,57,75819,Adriano do Baldy,PP,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/121948,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg
dep.domingosneto@camara.leg.br,143632,57,75819,Domingos Neto,PSD,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg
dep.zesilva@camara.leg.br,160632,57,75819,Zé Silva,UNIÃO,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160632,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg
dep.pedrolupion@camara.leg.br,204395,57,75819,Pedro Lupion,REPUBLICANOS,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg
dep.airtonfaleiro@camara.leg.br,204495,57,75819,Airton Faleiro,PT,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/204495,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg
dep.albuquerque@camara.leg.br,220538,57,75819,Albuquerque,REPUBLICANOS,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220538,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220538.jpg
dep.zetrovao@camara.leg.br,220558,57,75819,Zé Trovão,PL,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
dep.robertaroma@camara.leg.br,220693,57,75819,Roberta Roma,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220693,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
dep.julioarcoverde@camara.leg.br,66385,57,75873,Julio Arcoverde,PP,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg
dep.robertaroma@camara.leg.br,220693,57,75873,Roberta Roma,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220693,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
dep.paulolitro@camara.leg.br,220685,57,75877,Paulo Litro,UNIÃO,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220685,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg
dep.capitaoaugusto@camara.leg.br,178829,57,75884,Capitão Augusto,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178829,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178829.jpg
dep.carloshenriquegaguim@camara.leg.br,178993,57,75884,Carlos Henrique Gaguim,UNIÃO,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg
