dataHoraFim,dataHoraInicio,descricao,descricaoTipo,id,localCamara,localExterno,orgaos,situacao,uri,urlRegistro
2025-05-27T16:19,2025-05-27T14:19,"PEC 66/2023 e sustentabilidade fiscal dos municípios: 
 A - Audiência Pública 

Tema: PEC 66/2023 e sustentabilidade fiscal dos Municípios

Convidados:

PAULO ROBERTO ZIUKOSKY,  Presidente da Confederação Nacional de Municípios - CNM; (REQs.1 e 3/25) - (confirmado)

RICARDO NUNES, 2º Vice-Presidente da Frente Nacional de Prefeitas e Prefeitos - FNP (REQ.3/25) - (Confirmado)

Requerimento nº 1/2025, do Dep. Ricardo Ayres
Requerimento nº 3/2025, do Dep. Hildo Rocha

B - Deliberação de Requerimentos",Audiência Pública e Deliberação,76523,"{""nome"":""Anexo II, Plenário 07"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PEC06623"",""nomePublicacao"":""Comissão Especial sobre Limite Precatório e Débitos Previdenciários (PEC 066/23)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539735"",""codTipoOrgao"":""3"",""nomeResumido"":""Débitos Previdenciários"",""id"":""539735"",""apelido"":""PEC 066/23 - Limite Precatórios e Débitos Previdenciários"",""nome"":""Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição n. 66, de 2023, fase 1, do Senado Federal, que \""institui limite para o pagamento de precatórios pelos Municípios, abre novo prazo de parcelamento especial de débitos dos Municípios com seus regimes próprios de previdência social e com o Regime Geral de Previdência Social e dá outras providências\""""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76523,https://www.youtube.com/watch?v=jS7aj3yq28E
2025-05-27T17:44,2025-05-27T14:23,"Adesão de Minas Gerais ao Programa de Pleno Pagamento de Dívidas dos Estados - Propag
 Convidados:

1) RODRIGO PACHECO, Senador da República   (Não confirmado)

2) ROGÉRIO CERON DE OLIVEIRA, Secretário do Tesouro Nacional (Confirmado)

3) LUIZ CLAUDIO FERNANDES LOURENÇO GOMES, Secretário de Estado da Secretaria de Fazenda do Estado de Minas Gerais (Confirmado)

4) PROFESSOR CLEITON, Deputado Estadual, representando a Assembleia Legislativa de Minas Gerais (Confirmado)

5) GUSTAVO VIDIGAL COSTA, Diretor-Geral do Tribunal de Contas do Estado de Minas Gerais (Confirmado)

6) DENISE DE PAULA ROMANO, Coordenadora-Geral do Sindicato Único dos Trabalhadores em Educação de Minas Gerais - SIND-UTE-MG (Confirmado)

7) HUGO RENÉ DE SOUZA, Diretor de Relações Intersindicais e Parlamentares do Sindicato dos Servidores da Tributação, Fiscalização e Arrecadação do Estado de Minas Gerais - Sinfazfisco-MG (Confirmado)

8) MATIAS BAKIR, Presidente do Sindicato dos Auditores Fiscais da Receita Estadual de Minas Gerais - Sindifisco-MG (Confirmado)


(REQ 22/2025 CFT, do deputado Rogério Correia)",Audiência Pública,76288,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CFT"",""nomePublicacao"":""Comissão de Finanças e Tributação"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2010"",""codTipoOrgao"":""2"",""nomeResumido"":""Finanças e Tributação"",""id"":""2010"",""apelido"":""Finanças e Tributação"",""nome"":""Comissão de Finanças e Tributação""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76288,https://www.youtube.com/watch?v=Bur7EwUa0YA
2025-05-27T15:44,2025-05-27T14:35,"Plano de trabalho e votação de requerimentos
 A - Apresentação do Plano de Trabalho do Relator, Dep. Aguinaldo Ribeiro; e

B - Deliberação de Requerimentos:",Reunião Deliberativa,76479,"{""nome"":""Anexo II, Plenário 11"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PL233823"",""nomePublicacao"":""Comissão Especial sobre Inteligência Artificial (PL 2338/23)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539776"",""codTipoOrgao"":""3"",""nomeResumido"":""Inteligência Artificial"",""id"":""539776"",""apelido"":""PL 2338/23 - Inteligência Artificial"",""nome"":""Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 2338, de 2023, do Senado Federal, que \""dispõe sobre o desenvolvimento, o fomento e o uso ético e responsável da inteligência artificial com base na centralidade da pessoa humana\""""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76479,https://www.youtube.com/watch?v=KKoXZAZTKjU
2025-05-27T17:16,2025-05-27T14:42,"Medidas de fiscalização e repressão a operadores ilegais de bets e a práticas ilícitas do mercado de apostas,  a fim de combater a sonegação de impostos.
 Convidados:

1. André Wainer - Coordenador de Monitoramento de Lavagem de Dinheiro e Afins da Subsecretaria de Monitoramento e Fiscalização 
da Secretaria de Prêmios e Apostas (SPA) do Ministério da Fazenda;

2. Rafael Bezerra Ximenes de Vasconcelos - Diretor de Supervisão do Conselho de Controle de Atividades Financeiras (COAF);

3. Giovanni Rocco Neto - Secretário Nacional de Apostas Esportivas e de Desenvolvimento Econômico do Esporte
 do Ministério do Esporte;

4. Vitor Hugo do Amaral Ferreira - Diretor do Departamento de Proteção e Defesa do Consumidor 
da Secretaria Nacional do Consumidor (Senacom) do Ministério da Justiça e Segurança Pública;

5. Marcel Fleury Pinto - Gerente de Fiscalização da Agência Nacional de Telecomunicações (Anatel
);
6. Heloísa Diniz - Diretora de Regulatório e Relações Governamentais
da Associação de Bets e Fantasy Sport (ABFS);

7. Pietro Cardia Lorenzoni -  Diretor Jurídico da Associação Nacional de Jogos e Loterias (ANJL).

(Em atendimento aos Requerimentos nº 104/2025, do Deputado Bacelar, e nº 137/2025, do Deputado Zucco.)",Audiência Pública,76500,"{""nome"":""Anexo II, Plenário 16"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CFFC"",""nomePublicacao"":""Comissão de Fiscalização Financeira e Controle"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2011"",""codTipoOrgao"":""2"",""nomeResumido"":""Fiscalização Financeira"",""id"":""2011"",""apelido"":""Fiscalização Financeira e Controle"",""nome"":""Comissão de Fiscalização Financeira e Controle""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76500,https://www.youtube.com/watch?v=jSGAmjUNlrs
2025-05-27T15:45,2025-05-27T14:43,Discussão e votação de propostas legislativas,Reunião Deliberativa,76457,"{""nome"":""Anexo II, Plenário 05"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CICS"",""nomePublicacao"":""Comissão de Indústria, Comércio e Serviços"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539386"",""codTipoOrgao"":""2"",""nomeResumido"":""Indústria e Comércio"",""id"":""539386"",""apelido"":""Indústria, Comércio e Serviços"",""nome"":""Comissão de Indústria, Comércio e Serviços""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76457,https://www.youtube.com/watch?v=lFXw-L_lD-E
2025-05-27T16:05,2025-05-27T14:46,Discussão e votação de propostas legislativas,Reunião Deliberativa,76463,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76463,https://www.youtube.com/watch?v=v3DtVVpvLwc
2025-05-27T15:44,2025-05-27T15:01,Discussão e votação de propostas legislativas,Reunião Deliberativa,76551,"{""nome"":""Anexo II, Plenário 02"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Mista Permanente"",""sigla"":""CMO"",""nomePublicacao"":""Comissão Mista de Orçamento"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/6855"",""codTipoOrgao"":""6"",""nomeResumido"":""Orçamento"",""id"":""6855"",""apelido"":""Comissão Mista de Orçamento"",""nome"":""Comissão Mista de Planos, Orçamentos Públicos e Fiscalização""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/76551,https://www.youtube.com/watch?v=cEnIw0kuin0
2025-05-27T15:38,2025-05-27T15:02,Discussão e votação de propostas legislativas,Reunião Deliberativa,76458,"{""nome"":""Anexo II, Plenário 12"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPOVOS"",""nomePublicacao"":""Comissão da Amazônia e dos Povos Originários e Tradicionais"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539384"",""codTipoOrgao"":""2"",""nomeResumido"":""Amazônia"",""id"":""539384"",""apelido"":""Amazônia e dos Povos Originários e Tradicionais"",""nome"":""Comissão da Amazônia e dos Povos Originários e Tradicionais""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76458,https://www.youtube.com/watch?v=bWAHM-DPCpI
2025-05-27T17:22,2025-05-27T15:09,Discussão e votação de propostas legislativas,Reunião Deliberativa,76495,"{""nome"":""Anexo II, Plenário 01"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CCJC"",""nomePublicacao"":""Comissão de Constituição e Justiça e de Cidadania"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2003"",""codTipoOrgao"":""2"",""nomeResumido"":""Constituição e Justiça"",""id"":""2003"",""apelido"":""Constituição e Justiça e de Cidadania"",""nome"":""Comissão de Constituição e Justiça e de Cidadania""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76495,https://www.youtube.com/watch?v=MsNUn21aLf0
2025-05-27T16:18,2025-05-27T15:16,Discussão e votação de propostas legislativas,Reunião Deliberativa,76503,"{""nome"":""Anexo II, Plenário 08"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CASP"",""nomePublicacao"":""Comissão de Administração e Serviço Público"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"",""codTipoOrgao"":""2"",""nomeResumido"":""Serviço Público"",""id"":""539388"",""apelido"":""Administração e Serviço Público"",""nome"":""Comissão de Administração e Serviço Público""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76503,https://www.youtube.com/watch?v=QfFHqjmKc8Y
2025-05-27T15:53,2025-05-27T15:16,"Plano de trabalho e deliberação de requerimentos
 A - Apresentação do plano de trabalho

B - Deliberação de requerimentos",Reunião Deliberativa,76522,"{""nome"":""Anexo II, Plenário 09"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""PLP23424"",""nomePublicacao"":""Comissão Especial da Lei de Incentivo ao Esporte (PLP 234/24)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539772"",""codTipoOrgao"":""3"",""nomeResumido"":""Incentivo ao Esporte"",""id"":""539772"",""apelido"":""PLP 234/24 - Lei de Incentivo ao Esporte"",""nome"":""Comissão Especial destinada a proferir parecer ao Projeto de Lei Complementar nº 234, de 2024, do Sr. Felipe Carreras, que \""dispõe sobre incentivos e benefícios para fomentar as atividades de caráter desportivo e dá outras providências\""""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76522,https://www.youtube.com/watch?v=SpcJ4FhyIik
2025-05-27T17:16,2025-05-27T15:32,Discussão e votação de propostas legislativas,Reunião Deliberativa,76534,"{""nome"":""Anexo II, Plenário 15"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CREDN"",""nomePublicacao"":""Comissão de Relações Exteriores e de Defesa Nacional"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2018"",""codTipoOrgao"":""2"",""nomeResumido"":""Relações Exteriores"",""id"":""2018"",""apelido"":""Relações Exteriores e de Defesa Nacional"",""nome"":""Comissão de Relações Exteriores e de Defesa Nacional""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76534,https://www.youtube.com/watch?v=Mi_kJuPM-iw
2025-05-27T17:31,2025-05-27T15:34,"Apresentar projetos do Ministério dos Direitos Humanos e da Cidadania para o ano de 2025
 Convidada:
MACAÉ MARIA EVARISTO DOS SANTOS (Confirmada)
Ministra de Estado dos Direitos Humanos e da Cidadania


(REQ. n° 7/2025-CPD, de autoria da Deputada Daniela Reinehr, subscrito pelo Deputado Sargento Portugal)",Audiência Pública,75714,"{""nome"":""Anexo II, Plenário 13"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CPD"",""nomePublicacao"":""Comissão de Defesa dos Direitos das Pessoas com Deficiência"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/537480"",""codTipoOrgao"":""2"",""nomeResumido"":""Pessoas com Deficiência"",""id"":""537480"",""apelido"":""Defesa dos Direitos das Pessoas com Deficiência"",""nome"":""Comissão de Defesa dos Direitos das Pessoas com Deficiência""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/75714,https://www.youtube.com/watch?v=XYDbPDOiVX4
2025-05-27T18:14,2025-05-27T15:59,"Operação do Porto de São Sebastião-SP
 REQ. 09/2025-CVT, do deputado Kiko Celeguim 

Convidados:

. BRUNO NERI DA SILVA, Diretor do Departamento de Novas Outorgas e Políticas Regulatórias Portuárias (DNOP) da Secretaria Nacional de Portos do Ministério de Portos e Aeroportos (SNP/MPOR), representando o Ministério de Portos e Aeroportos e a Secretaria Nacional de Portos. (Confirmado);

. ERNESTO SAMPAIO, Diretor-Presidente da Companhia Docas de São Sebastião, representando a Secretaria de Meio Ambiente, Infraestrutura e Logística do Governo de São Paulo; (Confirmado)

. ROBSON WILSON DOS SANTOS, Diretor de Assuntos Portuários da  Prefeitura de São Sebastião/SP; (Confirmado)

. FREDERICO BUSSINGER, Consultor e ex-presidente da Docas de São Sebastião; (Confirmado)

. ROBSON CEARÁ, Presidente do Sindicato dos Estivadores do Porto de São Sebastião; (Confirmado)

. FELIPE ZANGADO, Presidente do Comitê de Desenvolvimento do Porto de São Sebastião; (Confirmado)

. FERNANDO CORREIA DOS SANTOS, Superintendente de Projetos Portuários e Aquaviários - Supaq/ da  INFRA S.A; (Confirmado)",Audiência Pública,76086,"{""nome"":""Anexo II, Plenário 12"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CVT"",""nomePublicacao"":""Comissão de Viação e Transportes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2016"",""codTipoOrgao"":""2"",""nomeResumido"":""Viação e Transportes"",""id"":""2016"",""apelido"":""Viação e Transportes"",""nome"":""Comissão de Viação e Transportes""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/76086,https://www.youtube.com/watch?v=OsmDRkdMgCE
2025-05-27T16:13,2025-05-27T16:09,Discussão e votação de propostas legislativas,Reunião Deliberativa,76464,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76464,https://www.youtube.com/watch?v=wwrmBKnZQwI
2025-05-27T16:23,2025-05-27T16:16,"Votação de requerimentos
 Deliberação de Requerimentos:",Reunião Deliberativa,76514,"{""nome"":""Anexo II, Plenário 14"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Especial"",""sigla"":""CEENERG"",""nomePublicacao"":""Comissão Especial sobre Transição Energética e Produção de Hidrogênio Verde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539419"",""codTipoOrgao"":""3"",""nomeResumido"":""Hidrogênio Verde"",""id"":""539419"",""apelido"":""Transição Energética e Produção de Hidrogênio Verde"",""nome"":""Comissão Especial para estudo, avaliação e acompanhamento das iniciativas e medidas adotadas para transição energética - Fontes Renováveis e Produção de Hidrogênio Verde no Brasil""}]",Encerrada,https://dadosabertos.camara.leg.br/api/v2/eventos/76514,https://www.youtube.com/watch?v=qW4yjyHRfxQ
2025-05-27T16:52,2025-05-27T16:33,Reunião de instalação,Reunião de Instalação e Eleição,76559,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Subcomissão"",""sigla"":""SUB8J"",""nomePublicacao"":""Subcomissão Especial dos Direitos dos Presos do 8 de Janeiro (CSPCCO/SUB8J)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539784"",""codTipoOrgao"":""25"",""nomeResumido"":""Segurança Pública"",""id"":""539784"",""apelido"":""CSPCCO - Fiscalização e Direitos dos Presos do 8 de Janeiro"",""nome"":""Subcomissão Especial de Fiscalização e Direitos dos Presos do 8 de Janeiro""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76559,https://www.youtube.com/watch?v=OYxfEjYiQV4
null,2025-05-27T17:00,Reunião do Grupo de Trabalho Animal,Reunião Técnica,76509,"{""nome"":""Anexo II, Plenário 04"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual CD"",""sigla"":""CD"",""nomePublicacao"":""Câmara dos Deputados"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100292"",""codTipoOrgao"":""27"",""nomeResumido"":null,""id"":""100292"",""apelido"":""CÂMARA DOS DEPUTADOS"",""nome"":""CÂMARA DOS DEPUTADOS""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/76509,null
null,2025-05-27T17:00,Reunião FPM Soberania e Segurança Alimentar e Nutricional,Reunião Técnica,76510,"{""nome"":""Anexo II, Plenário 08"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual CD"",""sigla"":""CD"",""nomePublicacao"":""Câmara dos Deputados"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100292"",""codTipoOrgao"":""27"",""nomeResumido"":null,""id"":""100292"",""apelido"":""CÂMARA DOS DEPUTADOS"",""nome"":""CÂMARA DOS DEPUTADOS""}]",Cancelada,https://dadosabertos.camara.leg.br/api/v2/eventos/76510,null
null,2025-05-27T17:00,Apres. de Pesq. sobre Lei de Restrição ao Uso de Celulares nas Escolas,Reunião Técnica,76511,"{""nome"":""Anexo II, Plenário 05"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Plenário Virtual CD"",""sigla"":""CD"",""nomePublicacao"":""Câmara dos Deputados"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100292"",""codTipoOrgao"":""27"",""nomeResumido"":null,""id"":""100292"",""apelido"":""CÂMARA DOS DEPUTADOS"",""nome"":""CÂMARA DOS DEPUTADOS""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/76511,null
null,2025-05-27T17:00,Celebração ao Dia da Mata Atlântica,Reunião Técnica,76571,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}",Salão Nobre,"[{""tipoOrgao"":""Órgão da Câmara dos Deputados"",""sigla"":""EVENTOS"",""nomePublicacao"":""Câmara dos Deputados - Outros Eventos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/100950"",""codTipoOrgao"":""12000"",""nomeResumido"":null,""id"":""100950"",""apelido"":""Outros Eventos"",""nome"":""Eventos""}]",Convocada,https://dadosabertos.camara.leg.br/api/v2/eventos/76571,null
2025-05-27T17:03,2025-05-27T17:00,Reunião de Instalação da Subcomissão Especial para a fiscalização da implementação da Lei Orgânica Nacional das Polícias Militares e Corpos de Bombeiros Militares.,Reunião de Instalação e Eleição,76584,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Subcomissão"",""sigla"":""SUBMIL"",""nomePublicacao"":""Subcomissão Especial das Polícias Civis e Militares e Bombeiros (CSPCCO/SUBMIL)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539795"",""codTipoOrgao"":""25"",""nomeResumido"":""Segurança Pública"",""id"":""539795"",""apelido"":""CSPCCO - Polícias Civis e Militares e Bombeiros Militares"",""nome"":""Subcomissão Especial para a fiscalização da implementação da Lei Orgânica Nacional das Polícias Militares e Corpos de Bombeiros Militares, Lei nº 14751/23, e da Lei Orgânica Nacional das Polícias Civis, Lei nº 14.735/23""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76584,https://www.youtube.com/watch?v=PWnZ6gL-rA0
2025-05-27T17:10,2025-05-27T17:04,Reunião de Instalação,Reunião de Instalação e Eleição,76575,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Subcomissão"",""sigla"":""SUBFIN"",""nomePublicacao"":""Subcomissão Especial contra o Financiamento do Crime Organizado (CSPCCO/SUBFIN)"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/539791"",""codTipoOrgao"":""25"",""nomeResumido"":""Segurança Pública"",""id"":""539791"",""apelido"":""CSPCCO - Medidas contra o Financiamento do Crime Organizado"",""nome"":""Subcomissão Especial para discutir e propor medidas contra o financiamento do crime organizado no Brasil""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76575,https://www.youtube.com/watch?v=T99f5I7TCqc
2025-05-27T20:14,2025-05-27T17:21,"PEC da Segurança Pública - PEC 18/25
 (REQ 105/2025 CSPCCO, do deputado Nicoletti)

1) ALESSANDRA LUSTOSA BARROS (Confirmado)
   Presidente
   União dos Profissionais de Inteligência de Estado da ABIN - INTELIS

2) ANTÔNIO COELHO (Confirmado)
   Presidente
   Associação dos Agentes de Trânsito do Brasil - AGT BRASIL

3) CREUSA CAMELIER (a Confirmar)
   Presidente
   Associação Nacional das Mulheres Policiais do Brasil - AMPOL

4) CRISTIANO TORRES (Confirmado)
   Presidente
   Federação Nacional dos 
Trabalhadores do Sistema
 Socioeducativo - FENASSE

5) DEJACY DA CONCEIÇÃO (Confirmado)
   Presidente
   Associação Nacional da Guarda Portuária do Brasil - ANGPB

6) DIEGO MANTOVANELI DO MONTE (Confirmado)
   Presidente
   Associação Nacional da Polícia Penal Federal - ANPPF

7) EIDER MARCOS ANTUNES DE ALMEIDA (a Confirmar)
   Presidente
   Federação Nacional dos Sindicatos Estaduais dos Servidores dos Detrans Estaduais, Municipais e DF - FETRAN

8) FERDINANDO GREGÓRIO (Confirmado)
   Presidente
   Associação dos Policiais Penais do Brasil - AGEPPEN-BRASIL

9) FERNANDO ANUNCIAÇÃO (a Confirmar)
   Presidente
   Federação Nacional dos Servidores da Polícia Penal - FENASPPEN

10) GENTIL NEI ESPIRITO SANTO DA SILVA (Confirmado)
   Presidente
   Federação Nacional dos Policiais Penais Federais - FENAPPF

11) GIANCARLO CORRÊA MIRANDA (Confirmado)
   Presidente
   Confederação Brasileira de Trabalhadores Policiais
 Civis
 - COBRAPOL

12) ISRAEL ANGELO SANTOS DE AGUIAR (Confirmado)
   Representante
   Conselho Nacional das Representações da Guarda Portuária - CONGPORT

13) JOÃO LUIZ PEREIRA (Confirmado)
   Diretor
   Conselho Nacional de Entidades Representativas de 
Servidores e Trabalhadores do Sistema Socioeducativo
 - CONASSE

14) LUCIANO LEIRO (Confirmado)
   Presidente
   Associação Nacional dos Delegados de Polícia Federal - ADPF

15) MARCOS DE ALMEIDA CAMARGO (Confirmado)
   Presidente
   Associação Nacional dos Peritos Criminais Federais - APCF

16) MARCUS FIRME DOS REIS (a Confirmar)
   Presidente
   Federação Nacional dos Policiais Federais - FENAPEF

17) MARCUS SECCO (Confirmado)
   Presidente
   Associação Brasileira de Criminalística - ABC

18) MARIA DO SOCORRO SANTOS NUNES TINOCO (Confirmada)
   Presidente
   Federação Nacional dos Delegados de Polícia Federal - FENADEPOL

19) MARLON JORGE (a Confirmar)
   Presidente
   Federação Nacional de Entidades de Oficiais Militares 
Estaduais - FENEME

20) NAIDES CESAR SILVA (a Confirmar)
   Presidente
   Federação Nacional dos Peritos em Papiloscopia e 
Identificação
 - FENAPPI

21) PAULO SÉRGIO DE SOUZA (Confirmado)
   Representante
   Associação Nacional de Entidades Representativas de 
Policiais, Bombeiros e Pensionistas Militares-ANERMB

22) REJANE SOLDANI SOBREIRO (Confirmada)
   Diretora Jurídica
   Federação Nacional de Sindicatos de Guardas - FENAGUARDAS

23) RODOLFO QUEIROZ (Confirmado)
   Presidente
   Associação dos Delegados de Polícia do Brasil - ADEPOL BRASIL

24) SUBTENENTE GONZAGA (Confirmado)
   Representante
   Associação Nacional de Entidades Representativas de 
Praças - ANASPRA

25) TÁCIO MELO DA SILVEIRA (Confirmado)
   Presidente
   Federação Nacional dos Policiais Rodoviários Federais - FENAPRF",Seminário,76465,"{""nome"":""Anexo II, Plenário 06"",""predio"":null,""sala"":null,""andar"":null}",null,"[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CSPCCO"",""nomePublicacao"":""Comissão de Segurança Pública e Combate ao Crime Organizado"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"",""codTipoOrgao"":""2"",""nomeResumido"":""Segurança Pública"",""id"":""5503"",""apelido"":""Segurança Pública e Combate ao Crime Organizado"",""nome"":""Comissão de Segurança Pública e Combate ao Crime Organizado""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76465,https://www.youtube.com/watch?v=EsCs4fr-nKo
2025-05-28T10:25,2025-05-28T08:00,"Discussão da pauta e outros assuntos atinentes à Comissão.
 Discussão da pauta e outros assuntos atinentes à Comissão.",Mesa Redonda,76560,"{""nome"":null,""predio"":null,""sala"":null,""andar"":null}","Sala da Presidência da CTRAB, Anexo II,  Térreo, Ala C, sala 50.","[{""tipoOrgao"":""Comissão Permanente"",""sigla"":""CTRAB"",""nomePublicacao"":""Comissão de Trabalho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/orgaos/2015"",""codTipoOrgao"":""2"",""nomeResumido"":""Trabalho"",""id"":""2015"",""apelido"":""Trabalho"",""nome"":""Comissão de Trabalho""}]",Encerrada (Final),https://dadosabertos.camara.leg.br/api/v2/eventos/76560,null
