dataRegistroVoto,deputado_,tipoVoto
2026-05-06T20:45:12,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220623.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.dudasalabert@camara.leg.br"",""nome"":""Duda Salabert"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220623"",""siglaUf"":""MG"",""siglaPartido"":""PSOL"",""id"":""220623""}",Sim
2026-05-06T20:45:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141411.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.dagobertonogueira@camara.leg.br"",""nome"":""Dagoberto Nogueira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141411"",""siglaUf"":""MS"",""siglaPartido"":""PP"",""id"":""141411""}",Sim
2026-05-06T20:45:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220586.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.rafaelbrito@camara.leg.br"",""nome"":""Rafael Brito"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220586"",""siglaUf"":""AL"",""siglaPartido"":""MDB"",""id"":""220586""}",Sim
2026-05-06T20:45:10,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/206018.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.celiaxakriaba@camara.leg.br"",""nome"":""Célia Xakriabá"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/206018"",""siglaUf"":""MG"",""siglaPartido"":""PSOL"",""id"":""206018""}",Sim
2026-05-06T20:45:10,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220697.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.jadyelalencar@camara.leg.br"",""nome"":""Jadyel Alencar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220697"",""siglaUf"":""PI"",""siglaPartido"":""REPUBLICANOS"",""id"":""220697""}",Sim
2026-05-06T20:45:09,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204455.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37901"",""idLegislatura"":""57"",""email"":""dep.luizlima@camara.leg.br"",""nome"":""Luiz Lima"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204455"",""siglaUf"":""RJ"",""siglaPartido"":""NOVO"",""id"":""204455""}",Não
2026-05-06T20:45:09,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220558.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.zetrovao@camara.leg.br"",""nome"":""Zé Trovão"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220558"",""siglaUf"":""SC"",""siglaPartido"":""PL"",""id"":""220558""}",Não
2026-05-06T20:45:09,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/235088.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37904"",""idLegislatura"":""57"",""email"":""dep.ribeironeto@camara.leg.br"",""nome"":""Ribeiro Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/235088"",""siglaUf"":""MA"",""siglaPartido"":""SOLIDARIEDADE"",""id"":""235088""}",Sim
2026-05-06T20:45:08,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141485.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.luizcarlosbusato@camara.leg.br"",""nome"":""Luiz Carlos Busato"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141485"",""siglaUf"":""RS"",""siglaPartido"":""UNIÃO"",""id"":""141485""}",Sim
2026-05-06T20:45:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204409.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.danieltrzeciak@camara.leg.br"",""nome"":""Daniel Trzeciak"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204409"",""siglaUf"":""RS"",""siglaPartido"":""PSDB"",""id"":""204409""}",Sim
2026-05-06T20:45:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220573.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.dorinaldomalafaia@camara.leg.br"",""nome"":""Dorinaldo Malafaia"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220573"",""siglaUf"":""AP"",""siglaPartido"":""PDT"",""id"":""220573""}",Sim
2026-05-06T20:45:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220584.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.murilogaldino@camara.leg.br"",""nome"":""Murilo Galdino"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220584"",""siglaUf"":""PB"",""siglaPartido"":""REPUBLICANOS"",""id"":""220584""}",Sim
2026-05-06T20:45:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220683.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.betoricha@camara.leg.br"",""nome"":""Beto Richa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220683"",""siglaUf"":""PR"",""siglaPartido"":""PSDB"",""id"":""220683""}",Sim
2026-05-06T20:45:05,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160556.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.padrejoao@camara.leg.br"",""nome"":""Padre João"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160556"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""160556""}",Sim
2026-05-06T20:45:05,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178987.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.orlandosilva@camara.leg.br"",""nome"":""Orlando Silva"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178987"",""siglaUf"":""SP"",""siglaPartido"":""PCdoB"",""id"":""178987""}",Sim
2026-05-06T20:45:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74171.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.chicoalencar@camara.leg.br"",""nome"":""Chico Alencar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74171"",""siglaUf"":""RJ"",""siglaPartido"":""PSOL"",""id"":""74171""}",Sim
2026-05-06T20:45:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141516.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.pauloabiackel@camara.leg.br"",""nome"":""Paulo Abi-Ackel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141516"",""siglaUf"":""MG"",""siglaPartido"":""PSDB"",""id"":""141516""}",Sim
2026-05-06T20:45:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204492.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.pauloguedes@camara.leg.br"",""nome"":""Paulo Guedes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204492"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""204492""}",Sim
2026-05-06T20:45:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220641.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.rodrigogambale@camara.leg.br"",""nome"":""Rodrigo Gambale"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220641"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""220641""}",Sim
2026-05-06T20:45:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220668.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.mariaarraes@camara.leg.br"",""nome"":""Maria Arraes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220668"",""siglaUf"":""PE"",""siglaPartido"":""PSB"",""id"":""220668""}",Sim
2026-05-06T20:45:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204497.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.juniorferrari@camara.leg.br"",""nome"":""Júnior Ferrari"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204497"",""siglaUf"":""PA"",""siglaPartido"":""PSD"",""id"":""204497""}",Sim
2026-05-06T20:45:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220635.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.brunoganem@camara.leg.br"",""nome"":""Bruno Ganem"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220635"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""220635""}",Sim
2026-05-06T20:45:01,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204512.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.delegadomarcelofreitas@camara.leg.br"",""nome"":""Delegado Marcelo Freitas"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204512"",""siglaUf"":""MG"",""siglaPartido"":""UNIÃO"",""id"":""204512""}",Sim
2026-05-06T20:45:00,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141408.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.cleberverde@camara.leg.br"",""nome"":""Cleber Verde"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141408"",""siglaUf"":""MA"",""siglaPartido"":""MDB"",""id"":""141408""}",Sim
2026-05-06T20:44:59,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178876.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.celiosilveira@camara.leg.br"",""nome"":""Célio Silveira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178876"",""siglaUf"":""GO"",""siglaPartido"":""MDB"",""id"":""178876""}",Sim
2026-05-06T20:44:59,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220675.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.antoniodoido@camara.leg.br"",""nome"":""Antônio Doido"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220675"",""siglaUf"":""PA"",""siglaPartido"":""MDB"",""id"":""220675""}",Sim
2026-05-06T20:44:56,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220548.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.camilajara@camara.leg.br"",""nome"":""Camila Jara"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220548"",""siglaUf"":""MS"",""siglaPartido"":""PT"",""id"":""220548""}",Sim
2026-05-06T20:44:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74158.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.marioheringer@camara.leg.br"",""nome"":""Mário Heringer"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74158"",""siglaUf"":""MG"",""siglaPartido"":""PDT"",""id"":""74158""}",Sim
2026-05-06T20:44:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220556.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.anapaulalima@camara.leg.br"",""nome"":""Ana Paula Lima"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220556"",""siglaUf"":""SC"",""siglaPartido"":""PT"",""id"":""220556""}",Sim
2026-05-06T20:44:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220658.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.luizgastao@camara.leg.br"",""nome"":""Luiz Gastão"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220658"",""siglaUf"":""CE"",""siglaPartido"":""PSD"",""id"":""220658""}",Sim
2026-05-06T20:44:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220714.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.adailfilho@camara.leg.br"",""nome"":""Adail Filho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220714"",""siglaUf"":""AM"",""siglaPartido"":""MDB"",""id"":""220714""}",Sim
2026-05-06T20:44:52,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/171786.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.miguelangelo@camara.leg.br"",""nome"":""Miguel Ângelo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/171786"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""171786""}",Sim
2026-05-06T20:44:52,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220563.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.icarodevalmir@camara.leg.br"",""nome"":""Icaro de Valmir"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220563"",""siglaUf"":""SE"",""siglaPartido"":""REPUBLICANOS"",""id"":""220563""}",Sim
2026-05-06T20:44:51,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178993.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.carloshenriquegaguim@camara.leg.br"",""nome"":""Carlos Henrique Gaguim"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178993"",""siglaUf"":""TO"",""siglaPartido"":""UNIÃO"",""id"":""178993""}",Sim
2026-05-06T20:44:51,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220647.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.mauricioneves@camara.leg.br"",""nome"":""Mauricio Neves"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220647"",""siglaUf"":""SP"",""siglaPartido"":""PP"",""id"":""220647""}",Sim
2026-05-06T20:44:50,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220602.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.dimasgadelha@camara.leg.br"",""nome"":""Dimas Gadelha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220602"",""siglaUf"":""RJ"",""siglaPartido"":""PT"",""id"":""220602""}",Sim
2026-05-06T20:44:49,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/92699.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.fernandomonteiro@camara.leg.br"",""nome"":""Fernando Monteiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/92699"",""siglaUf"":""PE"",""siglaPartido"":""PSD"",""id"":""92699""}",Sim
2026-05-06T20:44:49,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204404.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.lucasredecker@camara.leg.br"",""nome"":""Lucas Redecker"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204404"",""siglaUf"":""RS"",""siglaPartido"":""PSD"",""id"":""204404""}",Não
2026-05-06T20:44:49,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220528.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.dr.victorlinhalis@camara.leg.br"",""nome"":""Dr. Victor Linhalis"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220528"",""siglaUf"":""ES"",""siglaPartido"":""PODE"",""id"":""220528""}",Sim
2026-05-06T20:44:49,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220544.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.antonioandrade@camara.leg.br"",""nome"":""Antonio Andrade"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220544"",""siglaUf"":""TO"",""siglaPartido"":""PSDB"",""id"":""220544""}",Sim
2026-05-06T20:44:48,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220570.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.dr.ismaelalexandrino@camara.leg.br"",""nome"":""Dr. Ismael Alexandrino"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220570"",""siglaUf"":""GO"",""siglaPartido"":""PSD"",""id"":""220570""}",Sim
2026-05-06T20:44:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220637.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36886"",""idLegislatura"":""57"",""email"":""dep.marinasilva@camara.leg.br"",""nome"":""Marina Silva"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220637"",""siglaUf"":""SP"",""siglaPartido"":""REDE"",""id"":""220637""}",Sim
2026-05-06T20:44:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220643.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.soniaguajajara@camara.leg.br"",""nome"":""Sônia Guajajara"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220643"",""siglaUf"":""SP"",""siglaPartido"":""PSOL"",""id"":""220643""}",Sim
2026-05-06T20:44:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/230768.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.zeadriano@camara.leg.br"",""nome"":""Zé Adriano"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/230768"",""siglaUf"":""AC"",""siglaPartido"":""PP"",""id"":""230768""}",Sim
2026-05-06T20:44:43,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/133439.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.andrefigueiredo@camara.leg.br"",""nome"":""André Figueiredo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/133439"",""siglaUf"":""CE"",""siglaPartido"":""PDT"",""id"":""133439""}",Sim
2026-05-06T20:44:42,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204355.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.davitoria@camara.leg.br"",""nome"":""Da Vitoria"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204355"",""siglaUf"":""ES"",""siglaPartido"":""PP"",""id"":""204355""}",Sim
2026-05-06T20:44:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178931.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.lucianoducci@camara.leg.br"",""nome"":""Luciano Ducci"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178931"",""siglaUf"":""PR"",""siglaPartido"":""PSB"",""id"":""178931""}",Sim
2026-05-06T20:44:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220615.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.pastorhenriquevieira@camara.leg.br"",""nome"":""Pastor Henrique Vieira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220615"",""siglaUf"":""RJ"",""siglaPartido"":""PSOL"",""id"":""220615""}",Sim
2026-05-06T20:44:38,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220533.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36851"",""idLegislatura"":""57"",""email"":""dep.prof.reginaldoveras@camara.leg.br"",""nome"":""Prof. Reginaldo Veras"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220533"",""siglaUf"":""DF"",""siglaPartido"":""PV"",""id"":""220533""}",Sim
2026-05-06T20:44:35,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74160.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.patrusananias@camara.leg.br"",""nome"":""Patrus Ananias"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74160"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""74160""}",Sim
2026-05-06T20:44:35,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204541.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36851"",""idLegislatura"":""57"",""email"":""dep.eduardobismarck@camara.leg.br"",""nome"":""Eduardo Bismarck"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204541"",""siglaUf"":""CE"",""siglaPartido"":""PV"",""id"":""204541""}",Sim
2026-05-06T20:44:34,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204501.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.alencarsantana@camara.leg.br"",""nome"":""Alencar Santana"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204501"",""siglaUf"":""SP"",""siglaPartido"":""PT"",""id"":""204501""}",Sim
2026-05-06T20:44:34,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220701.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.delegadomatheuslaiola@camara.leg.br"",""nome"":""Delegado Matheus Laiola"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220701"",""siglaUf"":""PR"",""siglaPartido"":""UNIÃO"",""id"":""220701""}",Sim
2026-05-06T20:44:32,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204457.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.juninhodopneu@camara.leg.br"",""nome"":""Juninho do Pneu"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204457"",""siglaUf"":""RJ"",""siglaPartido"":""PSDB"",""id"":""204457""}",Sim
2026-05-06T20:44:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160548.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.jonasdonizette@camara.leg.br"",""nome"":""Jonas Donizette"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160548"",""siglaUf"":""SP"",""siglaPartido"":""PSB"",""id"":""160548""}",Sim
2026-05-06T20:44:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204496.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.celsosabino@camara.leg.br"",""nome"":""Celso Sabino"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204496"",""siglaUf"":""PA"",""siglaPartido"":""PDT"",""id"":""204496""}",Sim
2026-05-06T20:44:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220539.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.defensorsteliodener@camara.leg.br"",""nome"":""Defensor Stélio Dener"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220539"",""siglaUf"":""RR"",""siglaPartido"":""UNIÃO"",""id"":""220539""}",Sim
2026-05-06T20:44:29,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160599.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.dimasfabiano@camara.leg.br"",""nome"":""Dimas Fabiano"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160599"",""siglaUf"":""MG"",""siglaPartido"":""PP"",""id"":""160599""}",Sim
2026-05-06T20:44:29,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220681.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.fabiomacedo@camara.leg.br"",""nome"":""Fábio Macedo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220681"",""siglaUf"":""MA"",""siglaPartido"":""PODE"",""id"":""220681""}",Sim
2026-05-06T20:44:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220546.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.rodolfonogueira@camara.leg.br"",""nome"":""Rodolfo Nogueira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220546"",""siglaUf"":""MS"",""siglaPartido"":""PL"",""id"":""220546""}",Não
2026-05-06T20:44:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220626.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.rafaelsimoes@camara.leg.br"",""nome"":""Rafael Simoes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220626"",""siglaUf"":""MG"",""siglaPartido"":""UNIÃO"",""id"":""220626""}",Sim
